0.210526316 0.5 
0.21978022 0.6 
0.253936008 0.7 
0.305250305 0.8 
0.357015352 0.9 
0.379075057 1 
0.400480577 1.2 
0.432525952 1.5 
0.477326969 2 
0.504795558 3 
0.532765051 5 
0.560538117 6 
0.582411182 5.5 
0.603864734 4.5 
0.617665225 2.5 
0.632911392 2 
0.656598818 1.5 
0.673854447 1.2 
0.698324022 1 
0.733675715 0.5 
0.766283525 0.4
0.784929356 0.3
0.823723229 0.2
0.857632933 0.1
0.907441016 0.1
