2 3.1415
3 4.1886668
4 4.9345112
5 5.2634788
6 5.1672554
7 4.7243481
8 4.0582333
9 3.2981198
10 2.549788
11 1.8838263
12 1.3350265
13 0.91046763
14 0.59914082
15 0.38136455
16 0.23527511
17 0.14094785
18 0.082124084
19 0.046609227
20 0.02579928
